Key,Type,Desc,Ru,English,French,Spanish,German,Italian
Menu/Language/#Ru,Text,,Русский,Русский,Русский,Русский,Русский,Русский
Overseers/#Company_tooltip_none,Text,,"Отряд не существует. Постройте форт, чтобы создать новый отряд."
Overseers/#Diversions,Text,,Советник по развлечениям
Overseers/#Diversions_CanEntertain,Text,,Вместимость зрителей
Overseers/#Diversions_CityCoverage,Text,,Покрытие города
Overseers/#Diversions_Dancer,Text,,Сцены танцовщиц
Overseers/#Diversions_DancerMissing,Text,,Вашим сценам нужно больше танцовщиц. Новая школа танцев поможет развить развлекательные программы в части города.
Overseers/#Diversions_Juggler,Text,,Сцены жонглёров
Overseers/#Diversions_JugglerMusicanMissing,Text,,"Часть помостов или музыкальных площадок пустуют. Больше жонглёров или музыкантов могут успокоить недовольства в районах, жалующихся на плохие развлечения."
Overseers/#Diversions_Musician,Text,,Сцены музыкантов
Overseers/#Diversions_NoEntertainmentNeeded,Text,,"Пока никто не жаждет развлечений. Но по мере роста города людям захочется увеселений, таких как выступления жонглёров, музыкантов и танцовщиц."
Overseers/#Diversions_NoMoreEntertainmentNeeded,Text,,"Пока что всех устраивает культурная жизнь, но по мере роста города люди захотят больше разнообразных развлечений."
Overseers/#Diversions_People,Text,,{0} человек
Overseers/#Diversions_Senet,Text,,Дома сенета
Overseers/#Diversions_Shows,Text,,Представления
Overseers/#Diversions_SomeEntertainmentNeeded,Text,,Некоторым жителям хочется больше мест для отдыха и развлечения. Более широкий выбор развлечений подтолкнёт их развивать свои дома.
Overseers/#Diversions_Title,Text,,Советник по развлечениям
Overseers/#Diversions_UnequalAccess,Text,,"Жители некоторых районов жалуются, что им совсем нечем заняться в свободное время. Постройка развлекательных площадок поможет развитию бедных кварталов."
Overseers/#Diversions_UnequalAccess_2,Text,,"Некоторые люди жалуются на скучные развлечения в своём районе. Возможно, вам нужно разнообразить увеселительные заведения или построить больше школ для артистов, чтобы на площадках было кому работать."
Overseers/#Diversions_WorkingStage,Text,,Работающие сцены
Overseers/#Diversions_Zoo,Text,,Зоопарки
Overseers/#Excellent,Text,,Превосходно
Overseers/#FestivalCommon,Text,,Обычный праздник
Overseers/#FestivalGrand,Text,,Великий праздник
Overseers/#FestivalLavish,Text,,Роскошный праздник
Overseers/#Festival_Preparing,Text,,На предстоящем празднике будет чествоваться {[god]}
Overseers/#Fort_Not_Built,Text,,"Форт
не построен"
Overseers/#Fort_Not_Built_Explained,Text,,"Постройте новый форт, чтобы создать новый отряд"
Overseers/#GiveToPeople,Text,,Отдать народу Египта
Overseers/#Good,Text,,Хорошо
Overseers/#Granaries,Text,,Советник по продовольствию
Overseers/#Granaries_Census,Text,,Перепись
Overseers/#Granaries_Census_desc,Text,,Возрастной состав населения (в годах)
Overseers/#Granaries_FoodProduction_EX1-5,Text,,"Мы съедаем больше, чем производим."
Overseers/#Granaries_FoodProduction_EX1-5_growth,Text,,Мы производим слишком мало еды. Нашему растущему городу потребуется ещё больше.
Overseers/#Granaries_FoodProduction_EX1-5_shrink,Text,,"Мы съедаем больше, чем производим, но уменьшающийся город будет есть меньше."
Overseers/#Granaries_FoodProduction_EX1_growth,Text,,"Мы съедаем чуть больше, чем производим. Нашему растущему городу понадобится ещё."
Overseers/#Granaries_FoodProduction_EX1_shrink,Text,,"Мы съедаем чуть больше, чем производим, скоро город может уменьшиться."
Overseers/#Granaries_FoodProduction_EX2,Text,,"Мы съедаем куда больше, чем производим!"
Overseers/#Granaries_FoodProduction_EX2_growth,Text,,Мы производим крайне мало еды. Нашему растущему городу потребуется ещё больше.
Overseers/#Granaries_FoodProduction_EX2_shrink,Text,,"Мы съедаем куда больше, чем производим, скоро город может уменьшиться."
Overseers/#Granaries_FoodProduction_Number,Text,,Мы производим или покупаем пищи на {0} человек.
Overseers/#Granaries_FoodProduction_PX1-5_growth,Text,,"У нас есть излишки пищи, и скоро они понадобятся нашему растущему городу."
Overseers/#Granaries_FoodProduction_PX1-5_shrink,Text,,Мы производим чуть больше пищи. Уменьшающийся город будет есть ещё меньше.
Overseers/#Granaries_FoodProduction_PX1_shrink,Text,,"Мы не производим больше пищи, а уменьшающийся город будет есть ещё меньше."
Overseers/#Granaries_FoodProduction_PX2_growth,Text,,"Мы производим очень много пищи, но нашему растущему городу потребуется ещё больше."
Overseers/#Granaries_FoodProduction_PX2_shrink,Text,,Мы производим очень много пищи. Уменьшающийся город будет есть ещё меньше.
Overseers/#Granaries_History,Text,,История
Overseers/#Granaries_History_desc,Text,,Динамика населения города
Overseers/#Granaries_Migration_HighTaxes,Text,,Высокие налоги отпугивают людей.
Overseers/#Granaries_Migration_LowWage,Text,,Низкое жалование снижает приток людей в наш город.
Overseers/#Granaries_Migration_NoSpace,Text,,Отсутствие жилья ограничивает приток новых жителей.
Overseers/#Granaries_Migration_None,Text,,Никто не хочет жить в нашем городе.
Overseers/#Granaries_Migration_Normal,Text,,В целом люди прибывают или хотят прибыть в наш город.
Overseers/#Granaries_Migration_Slums,Text,,"Плохие жилища, несмотря на богатство города, отпугивают новых переселенцев."
Overseers/#Granaries_Migration_Static,Text,,В целом численность населения держится на одном уровне.
Overseers/#Granaries_Newcomers,Text,,{[number]} поселенцев прибыло в этом месяце.[I2p_One]{[number]} поселенец прибыл в этом месяце.[I2p_Few]{[number]} поселенца прибыло в этом месяце.
Overseers/#Granaries_Society,Text,,Общество
Overseers/#Granaries_Society_desc,Text,,Состав населения по доходу
Overseers/#Granaries_Society_end,Text,,Жители имений
Overseers/#Granaries_Society_start,Text,,Жители лачуг
Overseers/#Granaries_Title,Text,,Советник по продовольствию
Overseers/#Learning,Text,,Советник по образованию
Overseers/#Learning_CanEducate,Text,,Могут обучить
Overseers/#Learning_CityCoverage,Text,,Покрытие города
Overseers/#Learning_Library,Text,,Библиотека
Overseers/#Learning_LibraryNeeded,Text,,"Некоторым районам города теперь требуется доступ к библиотекам. Людям нужно изучать литературу, чтобы работать писцами."
Overseers/#Learning_MoreFacilitiesNeeded,Text,,Лучший доступ к школам писцов и библиотекам может развить некоторые районы города. Люди не должны ходить так далеко ради учёбы!
Overseers/#Learning_MoreLibraryNeeded,Text,,Некоторым районам требуется улучшенный доступ к библиотекам. Богатым писцам не нравится так далеко ходить в библиотеку.
Overseers/#Learning_MoreSchoolNeeded,Text,,"Некоторым районам требуется улучшенный доступ к школам писцов. У некоторых домов нет доступа к школам, и это мешает им развиваться."
Overseers/#Learning_NoFacilitiesNeeded,Text,,"Пока никому не нужны образовательные учреждения. Но по мере роста города людям потребуются школы писцов, а потом и библиотеки."
Overseers/#Learning_NoLibraryNeeded_NoCompleteCoverage,Text,,"У всех домов есть доступ к образовательным учреждениям, но если построить больше библиотек, школы будут не так переполнены, и это улучшит культурный уровень в городе."
Overseers/#Learning_NoSchoolNeeded_NoCompleteCoverage,Text,,"У всех домов есть доступ к образовательным учреждениям, но если построить больше школ писцов, то в классах будет не так много учеников, и это улучшит культурный уровень в городе."
Overseers/#Learning_PerfectAccess,Text,,"У всех домов есть доступ к образовательным учреждениям. Школ писцов и библиотек достаточно, и никто не жалуется тесноту внутри них."
Overseers/#Learning_School,Text,,Школы писцов
Overseers/#Learning_SchoolNeeded,Text,,Некоторым районам города нужен доступ к школам писцов. Плохое образование препятствует развитию домов.
Overseers/#Learning_Title,Text,,Советник по образованию
Overseers/#Learning_Working,Text,,Работают
Overseers/#Military,Text,,Военный советник
Overseers/#Military_,Text,,Отправить
Overseers/#Military_EnemiesMoving,Text,,"Нам поступают донесения о врагах, идущих к городу."
Overseers/#Military_EnemyNear,Text,,Наши враги уже видны на горизонте.
Overseers/#Military_NoCompanies,Text,,"У вас нет отрядов. Сначала постройте форт, чтобы разместить в нём новый отряд."
Overseers/#Military_NoShips,Text,,"У вас нет военных кораблей. Сначала постройте причал, чтобы разместить военный корабль."
Overseers/#Military_NoThreat,Text,,Донесений об угрозах городу не поступало.
Overseers/#Military_TabArmy,Text,,Статус армии
Overseers/#Military_TabNavy,Text,,Статус флота
Overseers/#Military_Title,Text,,Военный советник
Overseers/#Military_TroopsNeeded,Text,,Часть нашего войска нужна за пределами города.
Overseers/#Military_TroopsNotNeeded,Text,,Никто не запрашивал военной помощи за пределами города.
Overseers/#Monuments,Text,,Советник по монументам
Overseers/#Monuments_AbuSimbel_Completed,Text,,Абу-Симбел готов!
Overseers/#Monuments_AbuSimbel_Completion,Text,,Абу-Симбел готов на {0}%.
Overseers/#Monuments_AbuSimbel_NotStarted,Text,,"Работа над Абу-Симбелом ещё не началась. Вам нужны плотники, каменотёсы и запасы древесины для начала строительства."
Overseers/#Monuments_BentPyramid_Completed,Text,,Эта ломаная пирамида готова!
Overseers/#Monuments_BentPyramid_CompletedNoBurialGoods,Text,,Эта ломаная пирамида готова. Теперь в ней будут вечно покоиться священные останки.
Overseers/#Monuments_BentPyramid_Completion,Text,,Эта ломаная пирамида готова на {0}%.
Overseers/#Monuments_BentPyramid_NotStarted,Text,,Работа над этой ломаной пирамидой ещё не началась. Вам нужны чернорабочие для подготовки и запасы камня и известняка для завершения строительства.
Overseers/#Monuments_BrickPyramid_Completed,Text,,Эта кирпичная пирамида готова!
Overseers/#Monuments_BrickPyramid_CompletedNoBurialGoods,Text,,Эта пирамида готова. Теперь в ней будут вечно покоиться священные останки.
Overseers/#Monuments_BrickPyramid_Completion,Text,,Эта кирпичная пирамида готова на {0}%.
Overseers/#Monuments_BrickPyramid_NotStarted,Text,,Работа над этой кирпичной пирамидой ещё не началась. Вам нужны чернорабочие для подготовки и запасы кирпича и известняка для завершения строительства.
Overseers/#Monuments_BurialAmount,Text,,Отправляемое количество
Overseers/#Monuments_BurialGoodsDelivered_hover,Text,,Погребальные принадлежности были уже отправлены.
Overseers/#Monuments_BurialGoods_Dispatched,Text,,доставлено
Overseers/#Monuments_BurialGoods_hover,Text,,"Щёлкните, чтобы отправить погребальные принадлежности"
Overseers/#Monuments_BurialProvisionsNeeded,Text,,Требуются погребальные принадлежности для завершения монумента:
Overseers/#Monuments_Caesareum_Completed,Text,,Цезариум готов!
Overseers/#Monuments_Caesareum_Completion,Text,,Цезариум готов на {0}%.
Overseers/#Monuments_Caesareum_NotStarted,Text,,Работа над Цезариумом ещё не началась. Вам нужны чернорабочие для подготовки и запасы мрамора и гранита для завершения строительства.
Overseers/#Monuments_DispatchBurial_Button,Text,,Отправить погребальные принадлежности
Overseers/#Monuments_GrandBurialTomb_Completed,Text,,Великая царская гробница готова!
Overseers/#Monuments_GrandBurialTomb_Completion,Text,,Великая царская гробница готова на {0}%.
Overseers/#Monuments_GrandBurialTomb_NotStarted,Text,,"Работа над великой гробницей ещё не началась. Вам нужны каменотёсы, художники, глина, краска и лампы для начала строительства."
Overseers/#Monuments_InStorage,Text,,на складе
Overseers/#Monuments_LargeBurialTomb_Completed,Text,,Большая царская гробница готова!
Overseers/#Monuments_LargeBurialTomb_Completion,Text,,Большая царская гробница готова на {0}%.
Overseers/#Monuments_LargeBurialTomb_NotStarted,Text,,"Работа над большой гробницей ещё не началась. Вам нужны каменотёсы, художники, глина, краска и лампы для начала строительства."
Overseers/#Monuments_Library_Completed,Text,,Александрийская библиотека готова!
Overseers/#Monuments_Library_Completion,Text,,Александрийская библиотека готова на {0}%.
Overseers/#Monuments_Library_NotStarted,Text,,Работа над Александрийской библиотекой ещё не началась. Вам нужны чернорабочие для подготовки и запасы мрамора и меди для завершения строительства.
Overseers/#Monuments_Mastaba_Completed,Text,,Мастаба готова!
Overseers/#Monuments_Mastaba_CompletedNoBurialGoods,Text,,Мастаба готова. Теперь в ней будут вечно покоиться священные останки.
Overseers/#Monuments_Mastaba_Completion,Text,,Эта мастаба готова на {0}%.
Overseers/#Monuments_Mastaba_NotStarted,Text,,Работа над этой мастабой ещё не началась. Вам нужны чернорабочие для подготовки и запасы кирпича для завершения строительства.
Overseers/#Monuments_Mausoleum_Completed,Text,,Этот мавзолей готов!
Overseers/#Monuments_Mausoleum_CompletedNoBurialGoods,Text,,Мавзолей готов. Теперь в нем будут вечно покоиться священные останки.
Overseers/#Monuments_Mausoleum_Completion,Text,,Этот мавзолей готов на {0}%.
Overseers/#Monuments_MediumBurialTomb_Completed,Text,,Средняя царская гробница готова!
Overseers/#Monuments_MediumBurialTomb_Completion,Text,,Средняя царская гробница готова на {0}%.
Overseers/#Monuments_MediumBurialTomb_NotStarted,Text,,"Работа над средней гробницей ещё не началась. Вам нужны каменотёсы, художники, глина, краска и лампы для начала строительства."
Overseers/#Monuments_MonumentRating,Text,,Рейтинг монументов
Overseers/#Monuments_NoBurialNeeded,Text,,Погребальных принадлежностей не требуется.
Overseers/#Monuments_Obelisk_Completed,Text,,Этот обелиск готов!
Overseers/#Monuments_Obelisk_Completion,Text,,Этот обелиск готов на {0}%.
Overseers/#Monuments_Pharos_Completed,Text,,Фаросский маяк готов!
Overseers/#Monuments_Pharos_Completion,Text,,Фаросский маяк готов на {0}%.
Overseers/#Monuments_Pharos_NotStarted,Text,,Работа над Фаросским маяком ещё не началась. Вам нужны чернорабочие для подготовки и запасы мрамора для завершения строительства.
Overseers/#Monuments_Pyramid_Completed,Text,,Эта пирамида готова!
Overseers/#Monuments_Pyramid_CompletedNoBurialGoods,Text,,Эта пирамида готова. Теперь в ней будут вечно покоиться священные останки.
Overseers/#Monuments_Pyramid_Completion,Text,,Эта пирамида готова на {0}%.
Overseers/#Monuments_Pyramid_NotStarted,Text,,Работа над этой пирамидой ещё не началась. Вам нужны чернорабочие для подготовки и запасы камня и известняка для завершения строительства.
Overseers/#Monuments_SmallBurialTomb_Completed,Text,,Малая царская гробница готова!
Overseers/#Monuments_SmallBurialTomb_Completion,Text,,Малая царская гробница готова на {0}%.
Overseers/#Monuments_SmallBurialTomb_NotStarted,Text,,"Работа над малой гробницей ещё не началась. Вам нужны каменотёсы, художники, глина, краска и лампы для начала строительства."
Overseers/#Monuments_Sphinx_Completed,Text,,Этот сфинкс готов!
Overseers/#Monuments_Sphinx_Completion,Text,,Этот сфинкс готов на {0}%.
Overseers/#Monuments_Sphinx_NotStarted,Text,,"Работа над этим сфинксом ещё не началась. Вам нужны плотники, каменотёсы и древесина для начала строительства."
Overseers/#Monuments_SteppedPyramid_Completed,Text,,Эта ступенчатая пирамида готова!
Overseers/#Monuments_SteppedPyramid_CompletedNoBurialGoods,Text,,Эта ступенчатая пирамида готова. Теперь в ней будут вечно покоиться священные останки.
Overseers/#Monuments_SteppedPyramid_Completion,Text,,Эта ступенчатая пирамида готова на {0}%.
Overseers/#Monuments_SteppedPyramid_NotStarted,Text,,Работа над этой ступенчатой пирамидой ещё не началась. Вам нужны чернорабочие для подготовки и запасы камня для завершения строительства.
Overseers/#Monuments_SunTemple_Completed,Text,,Этот храм солнца готов!
Overseers/#Monuments_SunTemple_Completion,Text,,Этот храм солнца готов на {0}%.
Overseers/#Monuments_Title,Text,,Советник по монументам
Overseers/#Monuments_VisitConstructionSite_Button_1,Text,,Для подробных сведений посетите строительную площадку.
Overseers/#Monuments_VisitConstructionSite_Button_2,Text,,Щёлкните для посещения строительной площадки.
Overseers/#None,Text,,Нет
Overseers/#Overseers,Text,,Советники
Overseers/#Perfect,Text,,Идеально
Overseers/#Politics,Text,,Советник по политике
Overseers/#Politics_CantGift,Text,,"У вас недостаточно сбережений, чтобы сделать подарок Египту. Попробуйте назначить себе более высокое жалование!"
Overseers/#Politics_Choose_Send_Company,Text,,Выберите отряды для отправки по этому запросу
Overseers/#Politics_Choose_Troop_Request,Text,,"Выберите, куда отправить отряд"
Overseers/#Politics_CurrentRequests,Text,,Текущие запросы
Overseers/#Politics_DebenPerMonth,Text,,"<sprite name=""Deben"">в месяц"
Overseers/#Politics_DispatchGiftGenerous,Text,,Отправить щедрый подарок
Overseers/#Politics_DispatchGiftLavish,Text,,Отправить роскошный подарок
Overseers/#Politics_DispatchGiftModest,Text,,Отправить скромный подарок
Overseers/#Politics_GeneralRequest,Text,,Общий запрос
Overseers/#Politics_GiftGenerous,Text,,Щедрый:
Overseers/#Politics_GiftLavish,Text,,Роскошный:
Overseers/#Politics_GiftModest,Text,,Скромный:
Overseers/#Politics_GiftName01,Text,,Вавилонская табличка
Overseers/#Politics_GiftName02,Text,,Персидские ковры
Overseers/#Politics_GiftName03,Text,,Древние статуэтки
Overseers/#Politics_GiftName04,Text,,Слоновая кость
Overseers/#Politics_GiftName05,Text,,Труппа артистов
Overseers/#Politics_GiftName06,Text,,Арабские скакуны
Overseers/#Politics_GiftName07,Text,,Дрессированная обезьяна
Overseers/#Politics_GiftName08,Text,,Ливийские наёмники
Overseers/#Politics_GiftName09,Text,,Гепарды и жирафы
Overseers/#Politics_GiftName10,Text,,Сундук с сапфирами
Overseers/#Politics_GiftName11,Text,,Золотая колесница
Overseers/#Politics_GiftName12,Text,,Корабль из ливанского кедра
Overseers/#Politics_GiftTimeSince,Text,,С последнего подарка
Overseers/#Politics_Gift_Title,Text,,Отдать деньги городу
Overseers/#Politics_GiveMoney_All,Text,,Всё
Overseers/#Politics_GiveMoney_Donation,Text,,Пожертвование
Overseers/#Politics_GiveMoney_Launch,Text,,Отдать деньги
Overseers/#Politics_GiveToCity,Text,,Отдать городу
Overseers/#Politics_HighSalary,Text,,"Внимание! Если будете платить себе выше положенного вам статуса, это ни на кого не произведёт хорошего впечатления."
Overseers/#Politics_InTreasury,Text,,"{0}<sprite name=""Deben""> в городской казне"
Overseers/#Politics_InWharehouses,Text,,{0} на складе
Overseers/#Politics_KingdomRating,Text,,Рейтинг Царства
Overseers/#Politics_KingdomRating_0,Text,,"Люди считают, что ваши останки следует бросить на растерзание шакалам."
Overseers/#Politics_KingdomRating_10,Text,,"Люди считают, что от вашего вида возникает малярия."
Overseers/#Politics_KingdomRating_100,Text,,Народ Египта мечтает вечно служить вам на полях Иалу.
Overseers/#Politics_KingdomRating_15,Text,,"Аптекари сходятся во мнении, что ваше имя горше любых лекарственных трав."
Overseers/#Politics_KingdomRating_20,Text,,Вашим именем матери пугают своих малышей.
Overseers/#Politics_KingdomRating_25,Text,,Ваше имя не упоминается в приличном обществе.
Overseers/#Politics_KingdomRating_30,Text,,"От вас отвернулся ваш собственный род, вашей репутации некуда падать."
Overseers/#Politics_KingdomRating_35,Text,,Ваше имя вызывает смех в Двух землях.
Overseers/#Politics_KingdomRating_40,Text,,"Важным людям известны ваше имя и история, хотя они склонны вас принижать."
Overseers/#Politics_KingdomRating_45,Text,,"Немногие в Царстве знают о ваших деяниях, а те, кто знают, не особо впечатлены."
Overseers/#Politics_KingdomRating_5,Text,,Ваше имя часто используется жонглёрами в своих комедийных номерах.
Overseers/#Politics_KingdomRating_50,Text,,"Люди из числа тех, кому известно ваше имя, не имеют о вас особого мнения."
Overseers/#Politics_KingdomRating_55,Text,,"Ваши скудные достижения не снискали вам большой славы, но знающие о вас люди, как правило, хорошего о вас мнения."
Overseers/#Politics_KingdomRating_60,Text,,"Люди, мнение которых имеет значение, знают вашу историю и в целом одобряют то, что вы сделали."
Overseers/#Politics_KingdomRating_65,Text,,Ваше имя знают и уважают в Двух землях.
Overseers/#Politics_KingdomRating_70,Text,,"У вас хорошая репутация, и к вам часто обращаются давно потерянные родственники."
Overseers/#Politics_KingdomRating_75,Text,,"Одно упоминание вашего имени облегчает сердца тех, кто его слышит."
Overseers/#Politics_KingdomRating_80,Text,,Матери по всему Царству называют вашим именем своих детей.
Overseers/#Politics_KingdomRating_85,Text,,Многие города Египта планируют провести праздники в вашу честь.
Overseers/#Politics_KingdomRating_90,Text,,Самый популярный танец во всём Египте пересказывает в движениях историю вашей жизни.
Overseers/#Politics_KingdomRating_95,Text,,"Музыканты сочиняют о вас песни, а ваше имя увенчивает все общественные постройки."
Overseers/#Politics_LostDebens,Text,,"<sprite name=""Deben""> украдено в этом году."
Overseers/#Politics_NoRequest,Text,,В данный момент нет невыполненных запросов.
Overseers/#Politics_PharaonicRequest,Text,,Запрос фараона
Overseers/#Politics_RequestTiming,Text,,{0} мес. на выполнение
Overseers/#Politics_SalaryChancellor,Text,,Жалование казначея
Overseers/#Politics_SalaryGreatPharaoh,Text,,Жалование фараона
Overseers/#Politics_SalaryNomarch,Text,,Жалование номарха
Overseers/#Politics_SalaryRoyalGovernor,Text,,Жалование царского наместника
Overseers/#Politics_SalaryRoyalJudge,Text,,Жалование царского судьи
Overseers/#Politics_SalaryRoyalMayor,Text,,Жалование царского градоначальника
Overseers/#Politics_SalaryRoyalScholar,Text,,Жалование царского учёного
Overseers/#Politics_SalaryRoyalScribe,Text,,Жалование царского писца
Overseers/#Politics_SalaryVillageElder,Text,,Жалование старейшины
Overseers/#Politics_SalaryVillageNoble,Text,,Жалование вельможи
Overseers/#Politics_SalaryVizier,Text,,Жалование визиря
Overseers/#Politics_Savings,Text,,Накопления
Overseers/#Politics_SendGift,Text,,Отправить подарок
Overseers/#Politics_Send_Company_Button,Text,,Отправить войска
Overseers/#Politics_Title,Text,,"Ваш советник по политике, {0}"
Overseers/#Politics_Title_Tooltip,Text,,Советник по политике
Overseers/#Polititcs_MissionAlreadyWon,Text,,"Дворец больше не выплачивает вам жалование, поскольку вы продолжаете править по своей доброй воле."
Overseers/#Polititcs_NoMansion,Text,,"Постройте особняк, чтобы получать личное жалование."
Overseers/#Poor,Text,,Мало
Overseers/#PublicHealth,Text,,Советник по здравоохранению
Overseers/#PublicHealth_Apothecaries,Text,,"{[number]} аптекарей трудятся, защищая город от малярии.[i2p_Zero]Нет аптекарей, способных защитить город от малярии.[I2p_One]{[number]} аптекарь трудится, защищая город от малярии.[I2p_Few]{[number]} аптекаря трудятся, защищая город от малярии."
Overseers/#PublicHealth_ApothecariesNeeded,Text,,Для некоторых районов требуется доступ к аптекам.
Overseers/#PublicHealth_CareFor,Text,,Обслуживается
Overseers/#PublicHealth_CityCoverage,Text,,Покрытие города
Overseers/#PublicHealth_Dentists,Text,,Дантисты
Overseers/#PublicHealth_DentistsNeeded,Text,,Некоторым благополучным районам город необходим доступ к дантистам. Наличие дантиста улучшит статус района.
Overseers/#PublicHealth_Desc_0,Text,,В городе кошмарный уровень здравоохранения! В таких кошмарных условиях скоро разразится чума.
Overseers/#PublicHealth_Desc_10,Text,,В городе ужасный уровень здравоохранения! Болезни практически неизбежны.
Overseers/#PublicHealth_Desc_100,Text,,В городе идеальный уровень здравоохранения. Ваши медицинские работники целыми днями играют в сенет.
Overseers/#PublicHealth_Desc_20,Text,,"В городе плохой уровень здравоохранения. Ситуацию можно улучшить, если появится больше медицинских работников."
Overseers/#PublicHealth_Desc_30,Text,,В городе низки уровень здравоохранения. Ситуацию можно улучшить хорошими запасами еды и постройкой медицинских учреждений.
Overseers/#PublicHealth_Desc_40,Text,,"В городе неважный уровень здравоохранения. Убедитесь, что у жителей достаточно пищи и есть доступ к медицинским работникам."
Overseers/#PublicHealth_Desc_50,Text,,"В городе средний уровень здравоохранения. Заразные болезни под контролем, а людям хватает пищи."
Overseers/#PublicHealth_Desc_60,Text,,В городе хороший уровень здравоохранения. Жители подвержены только лёгким болезням.
Overseers/#PublicHealth_Desc_70,Text,,В городе очень хороший уровень здравоохранения. Местные медицинские работники успевают со всем справляться.
Overseers/#PublicHealth_Desc_80,Text,,В городе прекрасный уровень здравоохранения. В медицинских учреждениях нет очередей.
Overseers/#PublicHealth_Desc_90,Text,,В городе практически идеальный уровень здравоохранения. У медицинских учреждений практически нет больных.
Overseers/#PublicHealth_MoreDentistsNeeded,Text,,"Всё большему числу районов необходим доступ к дантистам. Город богатеет, всё больше его жителей могут себе позволить новые зубы из слоновой кости."
Overseers/#PublicHealth_MoreMortuariesNeeded,Text,,"Жителям требуется больше моргов, чтобы должным образом подготовить усопших к загробной жизни."
Overseers/#PublicHealth_MorePhysiciansNeeded,Text,,Некоторым районам города нужно больше лекарей.
Overseers/#PublicHealth_Mortuaries,Text,,Морги
Overseers/#PublicHealth_MortuariesNeeded,Text,,Развитие некоторых кварталов сдерживается недостаточным предоставлением услуг моргов.
Overseers/#PublicHealth_NoFacilitiesNeeded,Text,,"Пока никому не нужны медицинские учреждения. Но по мере роста города людям потребуется услуги лекарей, а потом и дантистов и других заведений для заботы о здоровье!"
Overseers/#PublicHealth_Outbreaks_0,Text,,Нет
Overseers/#PublicHealth_Outbreaks_1,Text,,Пара
Overseers/#PublicHealth_Outbreaks_2,Text,,Немного
Overseers/#PublicHealth_Outbreaks_3,Text,,Несколько
Overseers/#PublicHealth_Outbreaks_4,Text,,Много
Overseers/#PublicHealth_Outbreaks_phrase,Text,,вспышек в этом месяце.
Overseers/#PublicHealth_Patients,Text,,{0} пациентов
Overseers/#PublicHealth_Physicians,Text,,Лекари
Overseers/#PublicHealth_PhysiciansNeeded,Text,,Некоторым районам города нужен доступ к лекарям.
Overseers/#PublicHealth_Title,Text,,Советник по здравоохранению
Overseers/#PublicHealth_Working,Text,,Работают
Overseers/#Ratings,Text,,Советник по рейтингу
Overseers/#Ratings_Culture,Text,,Культура
Overseers/#Ratings_Culture_100,Text,,Это самый культурный город во всём Египте!
Overseers/#Ratings_Culture_DancersNeeded,Text,,"В городе слишком мало танцовщиц. Добавьте больше площадок для них, чтобы улучшить рейтинг."
Overseers/#Ratings_Culture_DentistsNeeded,Text,,"У некоторых домов нет доступа к услугам дантиста. Решите эту проблему, чтобы улучшить рейтинг."
Overseers/#Ratings_Culture_JugglersNeeded,Text,,"В городе слишком мало жонглёров. Добавьте больше площадок для них, чтобы улучшить рейтинг."
Overseers/#Ratings_Culture_LibrariesNeeded,Text,,"В городе работает слишком мало библиотек. По возможности постройте больше, чтобы улучшить этот рейтинг."
Overseers/#Ratings_Culture_MortuariesNeeded,Text,,"У некоторых домов нет доступа к услугам морга. Решите эту проблему, чтобы улучшить рейтинг."
Overseers/#Ratings_Culture_MusiciansNeeded,Text,,"В городе слишком мало музыкантов. Добавьте больше площадок для них, чтобы улучшить рейтинг."
Overseers/#Ratings_Culture_PhysiciansNeeded,Text,,"У некоторых домов нет доступа к услугам лекаря. Решите эту проблему, чтобы улучшить рейтинг."
Overseers/#Ratings_Culture_ReligionNeeded,Text,,"В городе слишком мало мест для поклонения богам. По возможности постройте больше, чтобы улучшить этот рейтинг."
Overseers/#Ratings_Culture_SchoolNeeded,Text,,"В городе работает слишком мало школ писцов. По возможности постройте больше, чтобы улучшить этот рейтинг."
Overseers/#Ratings_Culture_SenetHousesNeeded,Text,,"В городе работает слишком мало домов сенета. По возможности постройте больше, чтобы улучшить этот рейтинг."
Overseers/#Ratings_Culture_ZoosNeeded,Text,,"В городе работает слишком мало зоопарков. По возможности постройте больше, чтобы улучшить этот рейтинг."
Overseers/#Ratings_Culture_hover,Text,,"Щёлкните здесь, чтобы получить совет о рейтинге культуры."
Overseers/#Ratings_HouseNeededTooltip,Text,,Требуется домов
Overseers/#Ratings_Kingdom,Text,,Царство
Overseers/#Ratings_Kingdom_CanceledRequest,Text,,Ваша реакция на определённые события сильно повредила вашей репутации в Царстве и снизила рейтинг.
Overseers/#Ratings_Kingdom_DownFromLastYear,Text,,"Рейтинг Царства снизился по сравнению с прошлым годом. Заплатите годовую дань, сократите себе жалование и вовремя выполняйте запросы от фараона или других городов."
Overseers/#Ratings_Kingdom_HighSalary,Text,,"Ваше жалование слишком высоко для вашего положения. Рейтинг в Царстве вырастет, если вы сократите своё жалование."
Overseers/#Ratings_Kingdom_HighSalary2,Text,,Ваше жалование слишком высоко для вашего положения. Вам следует его сократить.
Overseers/#Ratings_Kingdom_HighSalary3,Text,,"Никому не нравится то, как вы нагло назначили себе жалование, не соответствующее вашему положению."
Overseers/#Ratings_Kingdom_NoChange,Text,,"Рейтинг Царства такой же, как и в прошлом году. Можете приказать советнику по политике сделать подарок для Египта, и тогда рейтинг поднимется."
